name,page,dob,status,gender
"Sadleir, Mr Richard",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=253,06 May 1794,Deceased,Male
"Sage, Mrs Roza Eva Maria",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=2202,25 Nov 1957,,Female
"Saliba, Ms Marianne Frances",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=2106,16 Apr 1960,,Female
"Salomons, Sir Julian Emanuel",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=706,04 Nov 1836,Deceased,Male
"Samios, The Hon. (Jim) James Miltiades",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1913,10 Sep 1933,Deceased,Male
"Samuel, Sir Saul",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=505,02 Nov 1820,Deceased,Male
"Sandeman, Mr Gordon",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=356,01 Jan 1810,Deceased,Male
"Sanders, Mr Edward Lloyd",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1474,02 Dec 1888,Deceased,Male
"Sandwith, The Hon. (Bill) William John",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1817,29 Oct 1922,Deceased,Male
"Sartor, The Hon. Frank Ernest",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=2175,09 Nov 1951,,Male
"Savage, Mr Robert Emmet",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1564,16 Mar 1895,Deceased,Male
"Sawers, Mr William Bowie Stewart Campbell",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=827,01 Jan 1844,Deceased,Male
"Sayers, Mr Edward Mawney",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=465,01 Jan 1818,Deceased,Male
"Schey, Mr William Francis",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1022,05 Jan 1857,Deceased,Male
"Schipp, The Hon. Joseph John",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1908,21 Mar 1932,Deceased,Male
"Schofield, Mr Lawrence Edward",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1693,02 Dec 1908,Deceased,Male
"Scholey, Mr Stephen",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=394,01 Jan 1813,Deceased,Male
"Schultz, Mr (Alby) Albert John",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1960,29 May 1939,Deceased,Male
"Scobie, Mr Robert (1)",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=641,07 Sep 1831,Deceased,Male
"Scobie, Mr Robert (2)",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=901,01 Jan 1848,Deceased,Male
"Scott, Mr Alexander Walker",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=281,10 Nov 1800,Deceased,Male
"Scott, Mr David",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=902,01 Jan 1848,Deceased,Male
"Scott, Mr Lyall",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=691,01 Jan 1835,Deceased,Male
"Scott, Mr Thomas Hobbes",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=220,24 Apr 1783,Deceased,Male
"Scott, Mr Walter Robert",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1998,23 Apr 1943,,Male
"Scully, Mr Patrick Charles",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1455,16 Aug 1887,Deceased,Male
"Scully, Mr William James",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1414,01 Feb 1885,Deceased,Male
"Scully, The Hon. Patrick Carl",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=2093,04 Apr 1957,,Male
"Seaton, Ms Peta Luise",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=2102,09 Oct 1959,,Female
"Seaver, Mr Jonathan Charles Billing Pockerage",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=992,07 Jun 1855,Deceased,Male
"See, Sir John",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=864,14 Nov 1845,Deceased,Male
"Seiffert, Mr John Wesley",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1664,09 Sep 1905,Deceased,Male
"Serisier, Mr Leroy Dudley",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1870,09 Dec 1927,Deceased,Male
"Shakespeare, Mr Thomas Mitchell",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1255,25 Jul 1873,Deceased,Male
"Sham-Ho, The Hon. Dr Helen Wai-Har",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=2004,09 Sep 1943,,Female
"Shand, Major James Barclay",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1214,01 Jan 1870,Deceased,Male
"Shannon, Mr Thomas John",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1411,09 Dec 1884,Deceased,Male
"Sharp, Mr William Henry",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=841,26 Oct 1844,Deceased,Male
"Shaw, The Hon. Jeffrey William",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=2058,10 Oct 1949,Deceased,Male
"Sheahan, The Hon. (Terry) Terence William",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=2040,18 Aug 1947,,Male
"Sheahan, The Hon. William Francis",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1571,03 Sep 1895,Deceased,Male
"Shearan, Mr Allan Francis",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=2164,01 Jul 1953,,Male
"Shedden, Mr Douglas James",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1949,17 Dec 1937,Deceased,Male
"Sheldon, Mr Job",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=916,01 Jan 1849,Deceased,Male
"Shepherd, Major Patrick Lindesay Crawford",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=637,17 Mar 1831,Deceased,Male
"Shepherd, Mr Isaac",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=276,01 Jan 1800,Deceased,Male
"Shepherd, Mr John",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=917,01 Jan 1849,Deceased,Male
"Shillington, Mr Sydney James",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1269,22 Oct 1874,Deceased,Male
"Shipton, Mr Perceval Martin Maurice",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1672,17 Jun 1906,Deceased,Male
"Shipway, Mr William Charles",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1107,02 Sep 1862,Deceased,Male
"Simpson, Mr George Bowen",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=733,22 May 1838,Deceased,Male
"Simpson, Mr James Brunton",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1658,22 Jan 1905,Deceased,Male
"Simson, Mr Colin William",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=585,01 Jan 1828,Deceased,Male
"Sinclair, Mr Andrew",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1074,01 Jan 1861,Deceased,Male
"Sinclair, Mr Gilbert Jamieson",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1313,23 Sep 1877,Deceased,Male
"Sinclair, The Hon. Colin Archibald",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1305,24 Dec 1876,Deceased,Male
"Sinclair, The Hon. Ian McCahon",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1887,10 Jun 1929,,Male
"Single, Mr Joseph Daniel",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=561,22 Feb 1826,Deceased,Male
"Singleton, Mr Matthew",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1866,14 Sep 1927,,Male
"Skelton, Mr Walter Peden Joyce",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1383,28 Mar 1883,Deceased,Male
"Skinner, The Hon. Jillian Gell",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=8,05 Aug 1944,,Female
"Slack-Smith, Mr Ian Lindsay",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=2027,20 Jun 1946,,Male
"Slattery, Mr Thomas Michael",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=847,17 Dec 1844,Deceased,Male
"Sleath, Mr Richard",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1127,03 Oct 1863,Deceased,Male
"Sloss, Mr Albert Ross",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1714,15 Feb 1911,Deceased,Male
"Smailes, Mr George Wells",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1089,01 Jan 1862,Deceased,Male
"Small, Mr (Jim) James Richard",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1914,22 Sep 1933,,Male
"Smart, Mr Thomas Ware",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=357,01 Jan 1810,Deceased,Male
"Smiles, Mr Phillip Murray",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=2024,23 May 1946,,Male
"Smith, Mr (Arthur) Bruce",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=945,28 Jun 1851,Deceased,Male
"Smith, Mr Albert Frank",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1424,23 Oct 1885,Deceased,Male
"Smith, Mr Duncan Malcolm",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1510,29 Oct 1890,Deceased,Male
"Smith, Mr Fergus Jago",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=810,08 Jun 1843,Deceased,Male
"Smith, Mr Frank James",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=950,01 Jan 1852,Deceased,Male
"Smith, Mr Henry Gilbert",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=288,01 Jan 1802,Deceased,Male
"Smith, Mr James Edward",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1447,01 Jan 1887,Deceased,Male
"Smith, Mr James Francis",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=828,01 Jan 1844,Deceased,Male
"Smith, Mr John (1)",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=516,12 Dec 1821,Deceased,Male
"Smith, Mr John (2)",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=374,25 May 1811,Deceased,Male
"Smith, Mr John Samuel",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=777,01 Jan 1841,Deceased,Male
"Smith, Mr Richard Joseph",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=483,01 Jan 1819,Deceased,Male
"Smith, Mr Richard Max",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1895,22 Feb 1930,,Male
"Smith, Mr Robert Burdett",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=719,25 Aug 1837,Deceased,Male
"Smith, Mr Russell Harold Lester",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=2030,22 Nov 1946,,Male
"Smith, Mr Samuel",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1023,17 Feb 1857,Deceased,Male
"Smith, Mr Samuel James",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1592,24 Jul 1897,Deceased,Male
"Smith, Mr Thomas Hawkins",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=602,11 Apr 1829,Deceased,Male
"Smith, Mr Thomas Richard",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=804,01 Jan 1843,Deceased,Male
"Smith, Mr Thomas Whistler",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=544,26 Sep 1824,Deceased,Male
"Smith, Mr Wayne Douglas",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=2078,04 Nov 1952,,Male
"Smith, Ms (Kathy) Kathleen",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=125,,Deceased,Female
"Smith, Sir James John Joynton",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1034,01 Jan 1858,Deceased,Male
"Smith, The Hon. (Bob) Robert Baron Rowland",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1850,15 Oct 1925,Deceased,Male
"Smith, The Hon. Gregory Eugene",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=2191,26 Nov 1947,,Male
"Smith, The Hon. Roy",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=2195,,Deceased,Male
"Smith, The Hon. Sydney",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=999,01 Jan 1856,Deceased,Male
"Smith, The Hon. Thomas Januarius",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1495,13 Jan 1890,Deceased,Male
"Snider, Mr Leon Samuel",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1586,01 Jan 1897,Deceased,Male
"Snodgrass, Lieutenant-Colonel Kenneth",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=224,01 Jan 1784,Deceased,Male
"Solomon, Mr Eric Saxby",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1686,27 Jun 1907,Deceased,Male
"Solomons, Sir (Louis) Adrian",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1814,09 Jun 1922,Deceased,Male
"Sommerlad, Mr Ernest Lloyd",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1781,12 Apr 1919,Deceased,Male
"Sommerlad, The Hon. Ernest Christian",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1429,30 Jan 1886,Deceased,Male
"Souris, The Hon. George",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=2135,12 Jul 1949,,Male
"Southee, Mr James Bernard",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1636,06 Jun 1902,Deceased,Male
"Spain, Mr William",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=298,14 Mar 1803,Deceased,Male
"Speck, Mr Edmond John Clarke",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1428,01 Jan 1886,Deceased,Male
"Speer, Mr William",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=466,01 Jan 1818,Deceased,Male
"Spence, Mr Christopher Edward",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=2203,19 Dec 1974,,Male
"Spence, Mr William Guthrie",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=882,07 Aug 1846,Deceased,Male
"Spicer, The Hon. Frank William",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1538,29 Apr 1893,Deceased,Male
"Spooner, The Hon. Eric Sydney",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1515,02 Mar 1891,Deceased,Male
"Spring, Mr David Hugh",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1240,01 Mar 1872,Deceased,Male
"Spring, Mr Gerald",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=622,01 Jul 1830,Deceased,Male
"Sproule, Mr Robert",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1353,16 Mar 1881,Deceased,Male
"Spruson, Mr Wilfred Joseph",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1215,01 Jan 1870,Deceased,Male
"Stanley, Mr Fred",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=1471,12 Oct 1888,Deceased,Male
"Staunton, The Hon. Patricia Jane",https://www.parliament.nsw.gov.au/members/formermembers/Pages/former-member-details.aspx?pk=2031,30 Nov 1946,,Female
